listing_id,id,date,reviewer_id,reviewer_name,comments,sentiment_label
39598914,1236078395041657524,2024-09-01,73562758,Kevin,Very nice and pleasant place to stay. Got all amenities and metro to reach the city centre.,1
25563800,1159978386586696024,2024-05-19,231256716,Lorella,"Beautiful house in the Östermalm district. Neat and cozy room. The cleanliness was impeccable, and Anne was incredibly kind to us! The metro stop is right in front of the apartment, making it a great base for getting around and visiting the city.<br/>Thank you again, Anne!<br/>Lorella & Michele",1
2166026,1181105144353874823,2024-06-17,66706212,Gabriel,Janu’s home was perfect for our multi-country family reunion. The retro 1960s style of the house was enjoyed by all. Six bedrooms offered ample and comfortable sleeping arrangements. The only drawback is that much of the host’s clothing fills the closets and drawers leaving little space to unpack. The kitchen is spacious and well equipped. And we cooked a lot! The dining area fits many people and the outdoor space is nice when the weather permits.  The location is close to the Stureby metro stop which made excursions into the city very convenient. There are also supermarkets nearby and beautiful walking trails and paths. Would definitely recommend for a large group.,1
1206474495700630938,1277446759149113812,2024-10-28,44536820,Yoriko,I do love the place.  Quiet residential area and able to explore paths along the beautiful lake.  Caisa is very friendly and knowledgeable for everything.  I would stay here again.,1
6793100,209836732,2017-11-06,919533,Derryck,"Beautiful, cosy (Hygge!) apartment in the perfect location, with more than sufficient amenities for those looking to self-cater and  explore the city on foot and with public transport, but still accessible to taxis/Uber. Highly recommended.",1
10102020,90368787,2016-07-31,11728837,Chris,Olof's place is exactly as pictured. It provides a fantastic retreat from exploring the city. It's extremely convenient to the metro and situated in one of the best sections of Stockholm. I highly recommend. ,1
1151274633093706646,1165113689880268262,2024-05-26,47465882,Larissa,Giau place is just as described! it was very clean and comfortable. I would definitely recommend and stay again.,1
438129,199893261,2017-10-03,146778843,Arthur,"Eva and Douglas are a very cool familly, they are really nice and will make you feel home. I really had a great month with them!",1
35077568,495398842710922411,2021-11-14,428809167,Florian,"Vera is a wonderful person,<br/>The appartment is really nice, comfy and well cleaned, and very good located.<br/>Vera makes sure you're confortable, had very interesting conversations and good advices on places to visit.<br/>I can only recommand Vera if you want to visit the beautiful city of Stockholm !",1
20328167,987545925436037548,2023-09-24,492374307,Karl Fredrik,Small and cost apartment in a quite area of Stockholm,0
51010951,1053490217454674264,2023-12-24,252119761,Saagar,"Very peaceful, pleasant and comfortable stay. Everything was squeaky clean.",1
7363133,520817989,2019-08-31,67973698,Jacob,Everything about Ingela’s apartment inspires wanderlust and she turns Stockholm into a truly amazing place to visit. Easy to navigate to train and tram through the rest of the city and breakfast every morning was a treat. A great place to stay if you’re in Stockholm.,1
40418388,1133941421638643696,2024-04-13,21864712,Lyndel,Thanks for a comfortable stay,1
18004529,324590661,2018-09-17,76762952,Pavel,"Great place! Located right in the middle of Vasastan, just several minutes of walking to the subway. The apartment is nicely equipped, especially note the washing+drying machine that comes quite handy if you're staying more than a couple of days.<br/>Kris is very hospitable, always ready to help if you need anything, answers fast and provided all the instructions with incredible touch on details.<br/>Highly recommend!",1
659799148591533015,1173118298207982000,2024-06-06,167957004,Carine,"Charlotta was a great host, always available and helpful when needed. The apartment was super clean, in a really nice hood and super nice. I will come again when I will be in Stockholm again!!",1
21439482,463507058,2019-06-03,88032493,Roxanne,Fantastic apartment in a great location. Everything in Gamla Stan within easy walking distance. Comfortable bed and spotlessly clean. Tom was easy to communicate with and a very gracious host. Can’t recommend his place highly enough,1
26767012,672584603,2020-10-09,4105910,Laurence,We were very nicely located. The appartement is very confortable.,1
21767802,1204212037358902180,2024-07-19,386115457,Johan,"Our arrival was not so pleasant. We found bedlinen and towels from the previous guests still in the washing machine and dryer and wet washed linen and towels were still on top of the dryer. We immediately notified the owner about this and about broken material and asked a question about the use of the extraction hood. On the day of our departure (after 4 nights) we finally got a reply with an excuse about why it had been impossible to get back to us (phone dropped in a lake). Our friendly answer to this reply was never answered back on.<br/>This aside, the house itself was to our satisfaction. It is located in a quiet neighbourhood surrounded by nature. In close proximity there is a bus stop which brings you in combination with the metro to the heart of Stockholm in between 30 and 50 minutes, depending on where you want to go. <br/>The house is also very unique and with the two terraces very cosy.<br/>Light sleepers need to keep in mind that the upstairs bedrooms have got no curtains or shutters.",0
51011162,792589759930550793,2022-12-29,492047521,Janine,Thanks for being such a great host! Everything was well organised and clean. Nicol seemed to be always available as she wrote back very quick.,1
42487435,791831922911926641,2022-12-28,146402055,寒自,Nice room and hostess.,1
30812963,456300968957892981,2021-09-21,167414494,Gloria,"Nice apartment with enough space for three people. The service was very good, when we needed something, it was brought to us quickly.",1
